 458664586620171128          1        +0000000000+0000000000+0000013747+0003887661+0002291152+0006192560+0000000000+0000000000
 458664586620171128FC-002338421711274LPF20171127+0000013747LATE PAYMENT FEE        00                     NEW SEASONS MKT  ARBOR LODGE     CGC MISC
 458664586620171128NB0073585821711203INV20171130+0000005850951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MKT  ARBOR LODGE     CGC COPO
 45866458662017112801224151  21711173INV20171130+0000011975MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801224152  21711173INV20171130+0000005784MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801224153  21711173INV20171130+0000010594MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801224903  21711203INV20171130+0000007477MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801224904  21711203INV20171130+0000003403MC PORTLAND SALES DELI  294000S DELI  5   40005NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801216098  21711153INV20171130+0000002820MC PORTLAND SALE FROZEN 294000 FROZEN 5   40005NEW SEASONS MKT  ARBOR LODGE     GSC FFPO
 45866458662017112801216461  21711173INV20171130+0000015957MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MKT  ARBOR LODGE     GSC FFPO
 45866458662017112801216814  21711203INV20171130+0000013402MC PORTLAND SALE FROZEN 294000 FROZEN 5   40005NEW SEASONS MKT  ARBOR LODGE     GSC FFPO
 45866458662017112802036727  21711163INV20171130+0000030282BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112802038523  21711183INV20171130+0000041344BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112802031413  21711213INV20171130+0000012266BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112801290756  21711153INV20171130+0000011785BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801290757  21711153INV20171130+0000112698BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801291183  21711173INV20171130+0000021572BILLING - MC CANDY      294001DY      0   40010NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801291184  21711173INV20171130+0000159134BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801291580  21711203INV20171130+0000008938BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801291581  21711203INV20171130+0000035463BILLING - MC HISPANIC   294003PANIC   0   40030NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801291582  21711203INV20171130+0000185507BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 458664586620171128NB0073620121711213INV20171130+000000036701291121 - DELIVERY FEE 292020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112802291927  21711163INV20171130+0000010996BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802292976  21711183INV20171130+0000003498BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802292977  21711183INV20171130+0000001644BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802292978  21711183INV20171130+0000022307BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802294265  21711213INV20171130+0000005249BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802294266  21711213INV20171130+0000000748BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802294267  21711213INV20171130+0000002084BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802294268  21711213INV20171130+0000010110BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 458664586620171128NB0074402121711272INV20171207+0000003250951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MKT  ARBOR LODGE     CGC COPO
 45866458662017112801270829  21711222INV20171207+0000027508BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801270830  21711222INV20171207+0000010914BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801270967  21711232INV20171207+0000003217BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801270968  21711232INV20171207+0000008463BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801271311  21711272INV20171207+0000003554BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801271312  21711272INV20171207+0000009966BILLING - DARY          272000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DAPO
 45866458662017112801225629  21711222INV20171207+0000135650BILLING - DELI C        222000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801225630  21711222INV20171207+0000217185BILLING - DELI G        222008        0   20080NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801225631  21711222INV20171207+0000023847BILLING - DELI M        222009        0   20090NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801225993  21711232INV20171207+0000112978BILLING - DELI C        222000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801225994  21711232INV20171207+0000063238BILLING - DELI G        222008        0   20080NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801225995  21711232INV20171207+0000006065BILLING - DELI M        222009        0   20090NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801226632  21711272INV20171207+0000037691BILLING - DELI C        222000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801226633  21711272INV20171207+0000014774BILLING - DELI G        222008        0   20080NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112801226634  21711272INV20171207+0000006613BILLING - DELI M        222009        0   20090NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 458664586620171128NB0074436521711282INV20171207+000000927801221128 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC DLPO
 45866458662017112802226070  21711232INV20171207+0000017144MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MKT  ARBOR LODGE     CGC DLWA
 45866458662017112802226071  21711232INV20171207+0000006470MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MKT  ARBOR LODGE     CGC DLWA
 45866458662017112802227055  21711272INV20171207+0000020377MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MKT  ARBOR LODGE     CGC DLWA
 45866458662017112801217137  21711222INV20171207+0000041996BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MKT  ARBOR LODGE     CGC FFPO
 45866458662017112801217296  21711232INV20171207+0000011620BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MKT  ARBOR LODGE     CGC FFPO
 45866458662017112801217582  21711272INV20171207+0000043496BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MKT  ARBOR LODGE     CGC FFPO
 45866458662017112801217586  21711272INV20171207+0000010311BILLING - FROZ FOOD     216000OOD     5   60005NEW SEASONS MKT  ARBOR LODGE     CGC FFPO
 458664586620171128NB0074436421711282INV20171207+000000287901211128 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC FFPO
 45866458662017112802218049  21711222INV20171207+0000002667MC SALES SEATTLE FROZEN 214000 FROZEN 0   40000NEW SEASONS MKT  ARBOR LODGE     CGC FFWA
 45866458662017112801203397  21711222INV20171207+0000212519BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801203750  21711232INV20171207+0000164452BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801203751  21711232INV20171207+0000013381BILLING - REPACK        202005        0   20050NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801204612  21711272INV20171207+0000225937BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801204613  21711272INV20171207+0000065714BILLING - GROC          202000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801204614  21711272INV20171207+0000001261BILLING - GROC          202000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801204615  21711272INV20171207+0000006362BILLING - GROC          202000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 45866458662017112801204616  21711272INV20171207+0000002508BILLING - GROC          202000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
 458664586620171128NB0074436321711282INV20171207+000003033601201128 - DELIVERY FEE 202020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC GRPO
