45861        044801024200302420000075764501044300016NEWMANS CUP PNUT BTR DRK CHOC   1.2 OZ390003900589652002960364DA2018012720180302+000015200000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801024200302420000075764501044300016NEWMANS CUP PNUT BTR DRK CHOC   1.2 OZ3900039005457040029563931A2018012720180302+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801024200302420000075764501044300016NEWMANS CUP PNUT BTR DRK CHOC   1.2 OZ3900039005547420030082391A2018042820180601+000014400000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801024200302420000075764501044300016NEWMANS CUP PNUT BTR DRK CHOC   1.2 OZ3900039005881660030083371A2018090120181005+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801024280302428000075764501045000016NEWMANS CUP PPRMNT DK CHOC      1.2 OZ3900039005870580028586461A2017112520180105+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801024280302428000075764501045000016NEWMANS CUP PPRMNT DK CHOC      1.2 OZ390003900589652002960364DA2018012720180302+000015200000100000Y00000                                      13226N N     YDISPSQ                                                                                    X
45861        044801024280302428000075764501045000016NEWMANS CUP PPRMNT DK CHOC      1.2 OZ3900039005457040029563931A2018012720180302+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801024280302428000075764501045000016NEWMANS CUP PPRMNT DK CHOC      1.2 OZ3900039005547420030082391A2018042820180601+000014400000100000N00000                                      13226N N     YEP1SA                                                                                     X
45861        044801024280302428000075764501045000016NEWMANS CUP PPRMNT DK CHOC      1.2 OZ3900039005881660030083371A2018090120181005+000014400000100000N00000                                      13226N Y     YEP1SA                                                                                     X
45861        044801024440302444000009370930410400003PAMELAS MIX BAKING & PNCAKE GF    4 LB3800038002542280029196571A2017123020180126+000041900000100000N00000                                      13339N Y     YEP1SA                                                                                     X
45861        044801024440302444000009370930410400003PAMELAS MIX BAKING & PNCAKE GF    4 LB3800038002751760029956781A2018082520180921+000041900000100000N00000                                      13339N Y     YEP1SA                                                                                     X
45861        044801025030302503000075365670120200010THINKTHIN BAR CRMY PNUT BTR   2.1   OZ3780037801243410027807211R2018012720180302+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025030302503000075365670120200010THINKTHIN BAR CRMY PNUT BTR   2.1   OZ3780037801931770029654281R2018042820180601+000001400000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025030302503000075365670120200010THINKTHIN BAR CRMY PNUT BTR   2.1   OZ3780037801933510029654311R2018062320180803+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
